review_id,reviewer_id,restaurant_id,restaurant_city,timestamp,rating,reviewer_total_reviews,is_local_guide
rev05244,u_67cafab3,r_8f25de,NYC,2025-11-09,5.0,102,True
rev05245,u_9cf7a66c,r_8f25de,NYC,2025-11-06,4.0,5,False
rev05246,u_61cc5a1f,r_8f25de,NYC,2025-11-04,5.0,370,True
rev05247,u_271b3f8a,r_8f25de,NYC,2025-11-04,1.0,1,False
rev05248,u_5267fd46,r_8f25de,NYC,2025-11-03,2.0,56,True
rev05249,u_6a3baa4f,r_8f25de,NYC,2025-11-02,5.0,145,True
rev05250,u_5ff43345,r_8f25de,NYC,2025-10-26,5.0,1,False
rev05251,u_1322d8e4,r_8f25de,NYC,2025-10-25,1.0,2,False
rev05252,u_6bd6cb6f,r_8f25de,NYC,2025-10-21,4.0,19,True
rev05253,u_8fc39ef3,r_8f25de,NYC,2025-10-17,4.0,32,True
rev05254,u_45a4d2d0,r_8f25de,NYC,2025-10-06,5.0,9,False
rev05255,u_1362df79,r_8f25de,NYC,2025-10-06,5.0,26,True
rev05256,u_110e3df2,r_8f25de,NYC,2025-10-01,5.0,261,True
rev05257,u_a8880cf7,r_8f25de,NYC,2025-09-24,5.0,139,True
rev05258,u_32cc61c7,r_8f25de,NYC,2025-09-14,5.0,202,True
rev05259,u_d21adde4,r_8f25de,NYC,2025-09-12,2.0,115,True
rev05260,u_4fc09301,r_8f25de,NYC,2025-09-09,4.0,26,True
rev05261,u_849f4397,r_8f25de,NYC,2025-09-09,5.0,29,True
rev05262,u_09b83305,r_8f25de,NYC,2025-09-07,5.0,12,True
rev05263,u_405f4dee,r_8f25de,NYC,2025-09-03,5.0,15,True
rev05264,u_7ef2d677,r_8f25de,NYC,2025-08-29,2.0,65,True
rev05265,u_105c6e7e,r_8f25de,NYC,2025-08-24,5.0,40,True
rev05266,u_5492836b,r_8f25de,NYC,2025-08-22,5.0,316,True
rev05267,u_e26ef5d2,r_8f25de,NYC,2025-08-22,4.0,45,True
rev05268,u_6bedb529,r_8f25de,NYC,2025-08-16,5.0,76,True
rev05269,u_2a5e6867,r_8f25de,NYC,2025-08-11,4.0,144,True
rev05270,u_2cd58185,r_8f25de,NYC,2025-08-10,5.0,440,True
rev05271,u_afc6cdf8,r_8f25de,NYC,2025-08-09,4.0,36,True
rev05272,u_7e297791,r_a5522b,NYC,2026-03-23,5.0,11,True
rev05273,u_a10c2c3c,r_a5522b,NYC,2026-03-22,5.0,2,False
rev05274,u_5a69b257,r_a5522b,NYC,2026-03-20,5.0,0,False
rev05275,u_151e8ff8,r_a5522b,NYC,2026-03-19,5.0,3,False
rev05276,u_f9a55e4b,r_a5522b,NYC,2026-03-16,5.0,10,True
rev05277,u_d4f678e0,r_a5522b,NYC,2026-03-16,5.0,7,False
rev05278,u_568743e2,r_a5522b,NYC,2026-03-15,5.0,122,True
rev05279,u_7624fc89,r_a5522b,NYC,2026-03-15,5.0,4,False
rev05280,u_75c80180,r_a5522b,NYC,2026-03-06,5.0,13,True
rev05281,u_cfca203c,r_a5522b,NYC,2026-03-03,3.0,123,True
rev05282,u_5e0d6ef8,r_a5522b,NYC,2026-03-01,5.0,3,False
rev05283,u_7f5d74a5,r_a5522b,NYC,2026-02-28,5.0,3,False
rev05284,u_7f61ef84,r_a5522b,NYC,2026-02-21,5.0,10,False
rev05285,u_5f29353c,r_a5522b,NYC,2026-02-21,5.0,1,False
rev05286,u_13434919,r_a5522b,NYC,2026-02-17,5.0,26,True
rev05287,u_72ba6704,r_a5522b,NYC,2026-02-15,5.0,4,False
rev05288,u_3ea30283,r_a5522b,NYC,2026-02-15,5.0,23,True
rev05289,u_c9bf736a,r_a5522b,NYC,2026-02-15,5.0,23,True
rev05290,u_3c22deb9,r_a5522b,NYC,2026-02-15,5.0,1,False
rev05291,u_3db10bb8,r_a5522b,NYC,2026-02-14,2.0,4,False
rev05292,u_fab5b2b9,r_a5522b,NYC,2026-02-11,4.0,1794,True
rev05293,u_38dc5290,r_a5522b,NYC,2026-02-07,5.0,55,True
rev05294,u_e2860d5c,r_a5522b,NYC,2026-02-05,5.0,5,False
rev05295,u_65aa95ea,r_a5522b,NYC,2026-02-04,5.0,11,True
rev05296,u_9836ea41,r_a5522b,NYC,2026-01-30,5.0,143,True
rev05297,u_d0871c08,r_a5522b,NYC,2026-01-24,5.0,8,False
rev05298,u_616e81f2,r_a5522b,NYC,2026-01-18,5.0,3,False
rev05299,u_2f64cfcc,r_a5522b,NYC,2026-01-17,5.0,5,False
rev05300,u_41397b37,r_a5522b,NYC,2026-01-17,5.0,25,True
rev05301,u_0e502eaa,r_a5522b,NYC,2026-01-17,5.0,12,True
rev05302,u_7f326dec,r_a5522b,NYC,2026-01-17,5.0,5,False
rev05303,u_e3f370d4,r_a5522b,NYC,2026-01-06,5.0,139,True
rev05304,u_671a251c,r_a5522b,NYC,2026-01-05,5.0,6,False
rev05305,u_e35a6a2b,r_a5522b,NYC,2026-01-04,5.0,2,False
rev05306,u_69a19994,r_a5522b,NYC,2026-01-04,5.0,2,False
rev05307,u_d6b641b5,r_a5522b,NYC,2026-01-03,4.0,8,False
rev05308,u_5c844c1c,r_a5522b,NYC,2026-01-01,1.0,3,False
rev05309,u_c6a86eaa,r_a5522b,NYC,2025-12-31,5.0,3,False
rev05310,u_dbe83470,r_a5522b,NYC,2025-12-31,5.0,3,False
rev05311,u_ac8d08a2,r_a5522b,NYC,2025-12-31,5.0,1,False
rev05312,u_87be0343,r_a5522b,NYC,2025-12-31,5.0,6,False
rev05313,u_a461c99c,r_a5522b,NYC,2025-12-31,5.0,0,False
rev05314,u_0f0aa3bf,r_a5522b,NYC,2025-12-31,5.0,2,False
rev05315,u_bbe9befa,r_a5522b,NYC,2025-12-31,5.0,2,False
rev05316,u_96c2453f,r_a5522b,NYC,2025-12-31,5.0,4,False
rev05317,u_df1f30cf,r_a5522b,NYC,2025-12-28,5.0,11,False
rev05318,u_094478e1,r_a5522b,NYC,2025-12-28,2.0,8,False
rev05319,u_58a6aac6,r_a5522b,NYC,2025-12-28,5.0,42,True
rev05320,u_116d2e10,r_a5522b,NYC,2025-12-21,5.0,8,False
rev05321,u_688908cb,r_a5522b,NYC,2025-12-07,5.0,1,False
rev05322,u_a841c9ed,r_d52584,NYC,2026-03-24,5.0,3,False
rev05323,u_8016d575,r_d52584,NYC,2026-03-24,5.0,75,True
rev05324,u_7fd44196,r_d52584,NYC,2026-03-23,5.0,191,True
rev05325,u_cfdb2eed,r_d52584,NYC,2026-03-22,5.0,4,False
rev05326,u_675c51db,r_d52584,NYC,2026-03-22,4.0,2,False
rev05327,u_9fe59545,r_d52584,NYC,2026-03-22,5.0,5,False
rev05328,u_691776ce,r_d52584,NYC,2026-03-22,5.0,13,False
rev05329,u_dcfc4028,r_d52584,NYC,2026-03-21,4.0,3,False
rev05330,u_ac7ce83c,r_d52584,NYC,2026-03-21,4.0,0,False
rev05331,u_14e5d82f,r_d52584,NYC,2026-03-18,3.0,38,True
rev05332,u_e5f45371,r_d52584,NYC,2026-03-17,5.0,4,False
rev05333,u_8df0a23e,r_d52584,NYC,2026-03-15,5.0,3,False
rev05334,u_32a0976d,r_d52584,NYC,2026-03-15,5.0,3,False
rev05335,u_0c198a5f,r_d52584,NYC,2026-03-15,5.0,6,False
rev05336,u_3ff28ee4,r_d52584,NYC,2026-03-11,5.0,6,False
rev05337,u_ae10fe9a,r_d52584,NYC,2026-03-11,5.0,6,False
rev05338,u_8c905b23,r_d52584,NYC,2026-03-10,5.0,4,False
rev05339,u_aab62576,r_d52584,NYC,2026-03-08,5.0,2,False
rev05340,u_735cc004,r_d52584,NYC,2026-03-06,5.0,44,True
rev05341,u_1ce9b3b2,r_d52584,NYC,2026-03-04,5.0,5,False
rev05342,u_fc4aa603,r_d52584,NYC,2026-03-01,5.0,4,False
rev05343,u_40aa1604,r_d52584,NYC,2026-02-28,5.0,2,False
rev05344,u_4eb22964,r_d52584,NYC,2026-02-28,4.0,1,False
rev05345,u_0eea1f72,r_d52584,NYC,2026-02-25,5.0,3,False
rev05346,u_e0879a21,r_d52584,NYC,2026-02-23,5.0,1,False
rev05347,u_0ceee046,r_d52584,NYC,2026-02-22,4.0,98,True
rev05348,u_c2b5b416,r_d52584,NYC,2026-02-20,5.0,6,True
rev05349,u_185db796,r_d52584,NYC,2026-02-19,5.0,2,False
rev05350,u_4fcd62a8,r_d52584,NYC,2026-02-19,5.0,6,False
rev05351,u_f50d432a,r_d52584,NYC,2026-02-18,5.0,9,False
rev05352,u_3fae4006,r_d52584,NYC,2026-02-18,5.0,7,False
rev05353,u_b17bbacb,r_d52584,NYC,2026-02-18,5.0,2,False
rev05354,u_831ff8ba,r_d52584,NYC,2026-02-17,5.0,1,False
rev05355,u_8d20a8a9,r_d52584,NYC,2026-02-16,5.0,29,True
rev05356,u_e3097eda,r_d52584,NYC,2026-02-16,2.0,20,True
rev05357,u_e05190d9,r_d52584,NYC,2026-02-16,5.0,3,False
rev05358,u_cc0bfe76,r_d52584,NYC,2026-02-15,5.0,11,True
rev05359,u_796d027c,r_d52584,NYC,2026-02-15,5.0,3,False
rev05360,u_26f67c52,r_d52584,NYC,2026-02-15,4.0,8,False
rev05361,u_003d94e1,r_d52584,NYC,2026-02-15,4.0,1,False
rev05362,u_98dd87ac,r_d52584,NYC,2026-02-14,5.0,24,True
rev05363,u_3401a71d,r_d52584,NYC,2026-02-14,5.0,3,False
rev05364,u_9f2abedc,r_d52584,NYC,2026-02-14,4.0,6,False
rev05365,u_fa877437,r_d52584,NYC,2026-02-14,5.0,1,False
rev05366,u_e3a72170,r_d52584,NYC,2026-02-14,5.0,1,False
rev05367,u_ddeebf0b,r_d52584,NYC,2026-02-14,5.0,3,False
rev05368,u_7dbbc161,r_d52584,NYC,2026-02-14,5.0,5,False
rev05369,u_65852218,r_d52584,NYC,2026-02-14,4.0,22,True
rev05370,u_c585ade4,r_d52584,NYC,2026-02-14,5.0,10,False
rev05371,u_f0e84919,r_d52584,NYC,2026-02-14,5.0,4,False
rev05372,u_7190fc25,r_68b9e8,NYC,2026-03-19,5.0,7,False
rev05373,u_df39059a,r_68b9e8,NYC,2026-03-18,4.0,20,True
rev05374,u_234b0453,r_68b9e8,NYC,2026-02-27,5.0,22,True
rev05375,u_05d10520,r_68b9e8,NYC,2026-02-26,5.0,62,True
rev05376,u_643386fb,r_68b9e8,NYC,2026-02-18,5.0,2,False
rev05377,u_31824985,r_68b9e8,NYC,2026-02-17,4.0,25,True
rev05378,u_def157fc,r_68b9e8,NYC,2026-02-05,3.0,390,True
rev05379,u_635e47af,r_68b9e8,NYC,2026-02-05,5.0,3,False
rev05380,u_dab30e94,r_68b9e8,NYC,2026-02-03,5.0,9,False
rev05381,u_85318136,r_68b9e8,NYC,2026-01-29,5.0,3,False
rev05382,u_d284971d,r_68b9e8,NYC,2025-12-20,4.0,64,True
rev05383,u_4eb25d78,r_68b9e8,NYC,2025-12-08,5.0,2,False
rev05384,u_67e3f010,r_68b9e8,NYC,2025-11-29,5.0,1,False
rev05385,u_29e4c4b3,r_68b9e8,NYC,2025-11-13,5.0,11,False
rev05386,u_c10d0eaf,r_68b9e8,NYC,2025-11-04,5.0,2,False
rev05387,u_31f3f175,r_68b9e8,NYC,2025-11-02,1.0,6,False
rev05388,u_6fc24d45,r_68b9e8,NYC,2025-10-24,5.0,4,False
rev05389,u_525eb772,r_68b9e8,NYC,2025-10-23,5.0,2,False
rev05390,u_c0ac08eb,r_68b9e8,NYC,2025-10-21,1.0,46,True
rev05391,u_bf43080d,r_68b9e8,NYC,2025-10-09,5.0,3,False
rev05392,u_5ab1b59a,r_68b9e8,NYC,2025-10-07,5.0,2,False
rev05393,u_e098c71b,r_68b9e8,NYC,2025-09-16,5.0,125,True
rev05394,u_58bb62b0,r_68b9e8,NYC,2025-08-17,4.0,126,True
rev05395,u_805dedb4,r_68b9e8,NYC,2025-08-08,4.0,3,False
rev05396,u_918c4ecc,r_68b9e8,NYC,2025-08-08,5.0,3,False
rev05397,u_12ebfba8,r_68b9e8,NYC,2025-08-04,5.0,2,False
rev05398,u_d016d7d6,r_68b9e8,NYC,2025-07-27,5.0,169,True
rev05399,u_45c5d68a,r_68b9e8,NYC,2025-07-11,5.0,8,True
rev05400,u_7c9f4804,r_68b9e8,NYC,2025-07-08,5.0,5,False
rev05401,u_9c996d8a,r_68b9e8,NYC,2025-07-02,5.0,12,True
rev05402,u_6e1b1af0,r_68b9e8,NYC,2025-06-26,5.0,1,False
rev05403,u_bfdd3f63,r_68b9e8,NYC,2025-06-19,5.0,17,True
rev05404,u_81c3aa43,r_68b9e8,NYC,2025-04-11,5.0,5,False
rev05405,u_aedfc5c4,r_68b9e8,NYC,2025-01-17,5.0,93,True
rev05406,u_a4862f4f,r_68b9e8,NYC,2025-01-07,5.0,8,False
rev05407,u_b0be11a7,r_68b9e8,NYC,2025-01-05,5.0,3,True
rev05408,u_02a6d0eb,r_68b9e8,NYC,2024-12-19,1.0,42,True
rev05409,u_db20badf,r_68b9e8,NYC,2024-12-10,5.0,28,True
rev05410,u_2c56adb5,r_68b9e8,NYC,2024-12-03,5.0,58,True
rev05411,u_2aac450d,r_68b9e8,NYC,2024-11-19,5.0,363,True
rev05412,u_1184040f,r_68b9e8,NYC,2024-11-04,5.0,1,False
rev05413,u_4dcb5d28,r_68b9e8,NYC,2024-10-14,5.0,94,True
rev05414,u_2361aa22,r_68b9e8,NYC,2024-09-09,5.0,100,True
rev05415,u_7d4a7f99,r_68b9e8,NYC,2024-08-22,5.0,21,True
rev05416,u_33f4120c,r_68b9e8,NYC,2024-08-15,5.0,13,True
rev05417,u_7ac3bc50,r_68b9e8,NYC,2024-08-14,5.0,47,True
rev05418,u_1a3fd8e0,r_68b9e8,NYC,2024-08-13,5.0,1,False
rev05419,u_45e85d35,r_68b9e8,NYC,2024-08-04,5.0,31,True
rev05420,u_88952872,r_68b9e8,NYC,2024-08-02,5.0,54,True
rev05421,u_982d5094,r_68b9e8,NYC,2024-08-01,5.0,5,True
rev05422,u_bb10e12f,r_69c77e,NYC,2026-03-23,5.0,53,True
rev05423,u_b239721e,r_69c77e,NYC,2026-03-19,4.0,57,True
rev05424,u_b54a4120,r_69c77e,NYC,2026-03-18,2.0,34,True
rev05425,u_f5c97fc9,r_69c77e,NYC,2026-03-16,5.0,73,True
rev05426,u_6f8f613c,r_69c77e,NYC,2026-03-16,5.0,22,True
rev05427,u_066f567d,r_69c77e,NYC,2026-03-16,5.0,2,False
rev05428,u_894b0717,r_69c77e,NYC,2026-03-15,4.0,24,True
rev05429,u_65767796,r_69c77e,NYC,2026-03-15,4.0,18,True
rev05430,u_770eed62,r_69c77e,NYC,2026-03-15,5.0,10,True
rev05431,u_770e3926,r_69c77e,NYC,2026-03-15,5.0,78,True
rev05432,u_209b5edc,r_69c77e,NYC,2026-03-14,4.0,4,False
rev05433,u_1a1c5e5b,r_69c77e,NYC,2026-03-09,5.0,127,True
rev05434,u_b41febac,r_69c77e,NYC,2026-03-06,1.0,20,True
rev05435,u_348e416d,r_69c77e,NYC,2026-03-02,5.0,2,False
rev05436,u_a6aca13a,r_69c77e,NYC,2026-03-01,2.0,54,True
rev05437,u_f058c3da,r_69c77e,NYC,2026-02-28,1.0,6,False
rev05438,u_7bd0c539,r_69c77e,NYC,2026-02-27,5.0,41,True
rev05439,u_245c163b,r_69c77e,NYC,2026-02-25,5.0,127,True
rev05440,u_68cab75d,r_69c77e,NYC,2026-02-24,5.0,8,False
rev05441,u_fd8851d4,r_69c77e,NYC,2026-02-23,5.0,27,True
rev05442,u_ab24c931,r_69c77e,NYC,2026-02-22,5.0,29,True
rev05443,u_25c68931,r_69c77e,NYC,2026-02-22,4.0,6,False
rev05444,u_c6806eae,r_69c77e,NYC,2026-02-21,1.0,1,False
rev05445,u_ccce8d52,r_69c77e,NYC,2026-02-21,1.0,13,True
rev05446,u_3e348bba,r_69c77e,NYC,2026-02-20,4.0,45,True
rev05447,u_f0097072,r_69c77e,NYC,2026-02-19,4.0,45,True
rev05448,u_6dd3c71a,r_69c77e,NYC,2026-02-17,5.0,19,True
rev05449,u_c96785ea,r_69c77e,NYC,2026-02-15,4.0,40,True
rev05450,u_7cd244de,r_69c77e,NYC,2026-02-15,5.0,24,True
rev05451,u_ecdb1608,r_69c77e,NYC,2026-02-12,5.0,45,True
rev05452,u_bcaa108e,r_69c77e,NYC,2026-02-11,4.0,23,True
rev05453,u_9f3205bf,r_69c77e,NYC,2026-02-09,5.0,17,True
rev05454,u_86c76143,r_69c77e,NYC,2026-02-09,1.0,3,False
rev05455,u_009fea07,r_69c77e,NYC,2026-02-05,5.0,155,True
rev05456,u_7e7e50fd,r_69c77e,NYC,2026-02-05,3.0,276,True
rev05457,u_c7f9f686,r_69c77e,NYC,2026-02-04,5.0,109,True
rev05458,u_503dd8b4,r_69c77e,NYC,2026-02-04,5.0,3,False
rev05459,u_7da1cb17,r_69c77e,NYC,2026-02-01,2.0,34,True
rev05460,u_46c6ca15,r_69c77e,NYC,2026-02-01,1.0,4,False
rev05461,u_b67b5685,r_69c77e,NYC,2026-01-31,5.0,113,True
rev05462,u_2b93b133,r_69c77e,NYC,2026-01-31,5.0,49,True
rev05463,u_b794de0d,r_69c77e,NYC,2026-01-28,5.0,2,True
rev05464,u_6b179eb1,r_69c77e,NYC,2026-01-28,3.0,319,True
rev05465,u_a25fc3e8,r_69c77e,NYC,2026-01-25,2.0,29,True
rev05466,u_7caa656c,r_69c77e,NYC,2026-01-25,4.0,226,True
rev05467,u_2709dd09,r_69c77e,NYC,2026-01-21,5.0,271,True
rev05468,u_0a03a7dc,r_69c77e,NYC,2026-01-20,5.0,78,True
rev05469,u_cdc180f1,r_69c77e,NYC,2026-01-19,5.0,17,True
rev05470,u_efcfd624,r_69c77e,NYC,2026-01-19,4.0,65,True
rev05471,u_993c4511,r_69c77e,NYC,2026-01-17,3.0,171,True
rev05472,u_8d422af2,r_084ec6,NYC,2026-03-18,5.0,49,True
rev05473,u_c9c460b3,r_084ec6,NYC,2026-03-12,5.0,6,False
rev05474,u_6dda7d30,r_084ec6,NYC,2026-03-10,4.0,34,True
rev05475,u_b1ecf797,r_084ec6,NYC,2026-02-17,4.0,2,True
rev05476,u_bf856c75,r_084ec6,NYC,2026-02-08,5.0,16,True
rev05477,u_98ed52d5,r_084ec6,NYC,2026-02-01,5.0,9,False
rev05478,u_f4612c3c,r_084ec6,NYC,2026-01-31,5.0,10,False
rev05479,u_bc59dedb,r_084ec6,NYC,2026-01-25,5.0,102,True
rev05480,u_7fafe34a,r_084ec6,NYC,2026-01-17,5.0,4,False
rev05481,u_06284ecb,r_084ec6,NYC,2026-01-15,5.0,8,True
rev05482,u_ef468f14,r_084ec6,NYC,2026-01-13,5.0,141,True
rev05483,u_73117cb3,r_084ec6,NYC,2026-01-09,4.0,66,True
rev05484,u_efe39de1,r_084ec6,NYC,2026-01-05,2.0,167,True
rev05485,u_d6a11544,r_084ec6,NYC,2026-01-03,5.0,461,True
rev05486,u_db6d8560,r_084ec6,NYC,2026-01-01,4.0,34,True
rev05487,u_fa5e2ed3,r_084ec6,NYC,2025-12-28,3.0,5,False
rev05488,u_810a2109,r_084ec6,NYC,2025-12-23,2.0,8,False
rev05489,u_64fdcaca,r_084ec6,NYC,2025-12-22,5.0,5,False
rev05490,u_f68bb7a0,r_084ec6,NYC,2025-12-21,5.0,14,True
rev05491,u_487ce044,r_084ec6,NYC,2025-12-21,5.0,1,False
rev05492,u_11133825,r_084ec6,NYC,2025-12-17,5.0,8,False
rev05493,u_c18e7d38,r_084ec6,NYC,2025-12-17,3.0,4,False
rev05494,u_5091b269,r_084ec6,NYC,2025-12-13,1.0,16,True
rev05495,u_45a87661,r_084ec6,NYC,2025-12-06,4.0,3,False
rev05496,u_bb3b849c,r_084ec6,NYC,2025-12-04,5.0,135,True
rev05497,u_e30e93b3,r_084ec6,NYC,2025-11-30,5.0,34,True
rev05498,u_316c4875,r_084ec6,NYC,2025-11-30,5.0,2,False
rev05499,u_08598171,r_084ec6,NYC,2025-11-21,5.0,351,True
rev05500,u_a4bd6fff,r_084ec6,NYC,2025-11-15,4.0,37,True
rev05501,u_5282a592,r_084ec6,NYC,2025-11-15,3.0,59,True
rev05502,u_37ab6dca,r_084ec6,NYC,2025-11-14,5.0,25,True
rev05503,u_d9817b25,r_084ec6,NYC,2025-11-09,4.0,151,True
rev05504,u_2aa760b6,r_084ec6,NYC,2025-11-08,5.0,2,False
rev05505,u_4b8ff4e4,r_084ec6,NYC,2025-11-05,5.0,4,False
rev05506,u_6cee1d92,r_084ec6,NYC,2025-11-01,5.0,25,True
rev05507,u_843cf41d,r_084ec6,NYC,2025-10-30,2.0,39,True
rev05508,u_e3930908,r_084ec6,NYC,2025-10-26,5.0,8,False
rev05509,u_b324f8c5,r_084ec6,NYC,2025-10-18,1.0,2,False
rev05510,u_2f4028f4,r_084ec6,NYC,2025-10-14,4.0,35,True
rev05511,u_92126570,r_084ec6,NYC,2025-10-13,5.0,54,True
rev05512,u_b6b953e9,r_084ec6,NYC,2025-10-12,5.0,6,False
rev05513,u_8a640b28,r_084ec6,NYC,2025-10-10,4.0,533,True
rev05514,u_e0167336,r_084ec6,NYC,2025-09-26,4.0,153,True
rev05515,u_046b688c,r_084ec6,NYC,2025-09-20,5.0,3,False
rev05516,u_103e3dbf,r_084ec6,NYC,2025-09-19,5.0,92,True
rev05517,u_eb0b12c1,r_084ec6,NYC,2025-09-13,5.0,400,True
rev05518,u_637fb215,r_084ec6,NYC,2025-09-05,5.0,49,True
rev05519,u_eaedd967,r_084ec6,NYC,2025-09-04,3.0,11,False
rev05520,u_976aea9a,r_084ec6,NYC,2025-08-31,5.0,1,False
rev05521,u_0110f0b6,r_084ec6,NYC,2025-08-30,5.0,265,True
rev05522,u_5fbed913,r_b3d059,NYC,2026-03-23,5.0,90,True
rev05523,u_7273fcf9,r_b3d059,NYC,2026-03-23,5.0,13,False
rev05524,u_7b95c8b7,r_b3d059,NYC,2026-03-20,5.0,12,True
rev05525,u_66030838,r_b3d059,NYC,2026-03-20,5.0,257,True
rev05526,u_faa13fb4,r_b3d059,NYC,2026-03-20,5.0,137,True
rev05527,u_da683f2a,r_b3d059,NYC,2026-03-20,3.0,285,True
rev05528,u_119d85c0,r_b3d059,NYC,2026-03-18,5.0,30,True
rev05529,u_ae907ea6,r_b3d059,NYC,2026-03-17,4.0,23,True
rev05530,u_e85e81da,r_b3d059,NYC,2026-03-16,5.0,360,True
rev05531,u_d17e57ff,r_b3d059,NYC,2026-03-15,5.0,207,True
rev05532,u_d62ef949,r_b3d059,NYC,2026-03-15,5.0,11,False
rev05533,u_acdcb9f5,r_b3d059,NYC,2026-03-15,5.0,8,False
rev05534,u_443b7cd5,r_b3d059,NYC,2026-03-15,5.0,35,True
rev05535,u_e5c29e54,r_b3d059,NYC,2026-03-13,5.0,179,True
rev05536,u_81789c96,r_b3d059,NYC,2026-03-13,5.0,19,True
rev05537,u_70219677,r_b3d059,NYC,2026-03-10,2.0,16,True
rev05538,u_4d0c5ad4,r_b3d059,NYC,2026-03-10,5.0,47,True
rev05539,u_e4e65daa,r_b3d059,NYC,2026-03-10,4.0,16,True
rev05540,u_8148ccb4,r_b3d059,NYC,2026-03-09,4.0,27,True
rev05541,u_a711f96c,r_b3d059,NYC,2026-03-08,5.0,68,True
rev05542,u_54bfcbf9,r_b3d059,NYC,2026-03-08,4.0,221,True
rev05543,u_e68d9287,r_b3d059,NYC,2026-03-07,3.0,115,True
rev05544,u_f70a6a70,r_b3d059,NYC,2026-03-05,5.0,0,False
rev05545,u_ade1a4e1,r_b3d059,NYC,2026-03-05,5.0,115,True
rev05546,u_06afeaa9,r_b3d059,NYC,2026-03-03,5.0,16,True
rev05547,u_9590bbe7,r_b3d059,NYC,2026-03-03,5.0,13,True
rev05548,u_5e28bb37,r_b3d059,NYC,2026-03-03,5.0,17,True
rev05549,u_cb0bf89e,r_b3d059,NYC,2026-03-02,5.0,7,False
rev05550,u_bb0a1b17,r_b3d059,NYC,2026-02-28,1.0,26,True
rev05551,u_2c68c1ac,r_b3d059,NYC,2026-02-24,1.0,60,True
rev05552,u_d8b480ba,r_b3d059,NYC,2026-02-22,5.0,25,True
rev05553,u_fcc88e8a,r_b3d059,NYC,2026-02-21,5.0,2,False
rev05554,u_891e6da2,r_b3d059,NYC,2026-02-21,5.0,22,True
rev05555,u_64ef8a0a,r_b3d059,NYC,2026-02-21,4.0,47,True
rev05556,u_da1624a3,r_b3d059,NYC,2026-02-20,5.0,14,True
rev05557,u_c594d6b7,r_b3d059,NYC,2026-02-19,5.0,0,False
rev05558,u_91ce87b1,r_b3d059,NYC,2026-02-17,5.0,7,False
rev05559,u_34364038,r_b3d059,NYC,2026-02-17,4.0,61,True
rev05560,u_17661662,r_b3d059,NYC,2026-02-14,5.0,18,True
rev05561,u_68f865cd,r_b3d059,NYC,2026-02-11,5.0,49,True
rev05562,u_dd3d81cc,r_b3d059,NYC,2026-02-11,5.0,196,True
rev05563,u_af73c067,r_b3d059,NYC,2026-02-05,4.0,80,True
rev05564,u_ceac2ab4,r_b3d059,NYC,2026-02-01,5.0,17,True
rev05565,u_57b1b170,r_b3d059,NYC,2026-01-28,5.0,19,True
rev05566,u_983d3696,r_b3d059,NYC,2026-01-27,3.0,82,True
rev05567,u_6a7ec2ab,r_b3d059,NYC,2026-01-18,5.0,14,True
rev05568,u_b33ba844,r_b3d059,NYC,2026-01-17,5.0,28,True
rev05569,u_4ea12dc9,r_b3d059,NYC,2026-01-11,5.0,42,True
rev05570,u_39383ff3,r_b3d059,NYC,2026-01-10,5.0,33,True
rev05571,u_6bca2eb6,r_b3d059,NYC,2026-01-06,5.0,6,False
rev05572,u_d43f0a02,r_77031c,NYC,2026-03-20,5.0,74,True
rev05573,u_fd9dc66a,r_77031c,NYC,2026-03-18,5.0,1,False
rev05574,u_9d498b25,r_77031c,NYC,2026-03-16,1.0,2,False
rev05575,u_ea4ba87b,r_77031c,NYC,2026-03-15,5.0,1,False
rev05576,u_f49fdcbc,r_77031c,NYC,2026-03-15,5.0,6,False
rev05577,u_fdbfa7a0,r_77031c,NYC,2026-03-10,3.0,5,False
rev05578,u_fa83ed25,r_77031c,NYC,2026-03-10,5.0,3,False
rev05579,u_366d2f57,r_77031c,NYC,2026-03-09,5.0,11,False
rev05580,u_2758743b,r_77031c,NYC,2026-03-09,5.0,8,False
rev05581,u_9fd57b8d,r_77031c,NYC,2026-03-04,5.0,2,False
rev05582,u_2dae38a8,r_77031c,NYC,2026-03-04,5.0,10,False
rev05583,u_be367042,r_77031c,NYC,2026-02-28,4.0,115,True
rev05584,u_68407986,r_77031c,NYC,2026-02-28,5.0,2,False
rev05585,u_bd20d9ff,r_77031c,NYC,2026-02-27,5.0,58,True
rev05586,u_2ca520aa,r_77031c,NYC,2026-02-27,5.0,1,False
rev05587,u_a2e98c84,r_77031c,NYC,2026-02-27,5.0,1,False
rev05588,u_f52eff98,r_77031c,NYC,2026-02-26,5.0,38,True
rev05589,u_653945b6,r_77031c,NYC,2026-02-24,4.0,16,True
rev05590,u_b3b5f5c2,r_77031c,NYC,2026-02-21,5.0,1,False
rev05591,u_110a5e68,r_77031c,NYC,2026-02-21,5.0,5,False
rev05592,u_0a53d929,r_77031c,NYC,2026-02-21,5.0,14,True
rev05593,u_9851090f,r_77031c,NYC,2026-02-21,5.0,2,False
rev05594,u_4f3d06de,r_77031c,NYC,2026-02-21,5.0,33,True
rev05595,u_6befdeb2,r_77031c,NYC,2026-02-20,5.0,1,False
rev05596,u_3a659f22,r_77031c,NYC,2026-02-19,5.0,6,False
